Date,sse_index,sse_50,csi_300,csi_500,csi_800,star_50,chinext,szse_component
2011-11-11,2481.083984375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10418.8125
2011-11-14,2528.714111328125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10645.560546875
2011-11-15,2529.760986328125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10582.880859375
2011-11-16,2466.958984375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10313.2138671875
2011-11-17,2463.0458984375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10303.0439453125
2011-11-18,2416.56201171875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10025.0576171875
2011-11-21,2415.1298828125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10033.677734375
2011-11-22,2412.625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10028.087890625
2011-11-23,2395.06396484375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9957.208984375
2011-11-24,2397.553955078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9966.62890625
2011-11-25,2380.22412109375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9886.138671875
2011-11-28,2383.033935546875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9884.5888671875
2011-11-29,2412.39306640625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10012.828125
2011-11-30,2333.4140625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9693.28125
2011-12-01,2386.860107421875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9917.7490234375
2011-12-02,2360.6640625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9808.1201171875
2011-12-05,2333.22900390625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9585.97265625
2011-12-06,2325.905029296875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9586.8330078125
2011-12-07,2332.72998046875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9606.1416015625
2011-12-08,2329.820068359375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9580.412109375
2011-12-09,2315.27001953125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9480.1630859375
2011-12-12,2291.544921875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9376.1748046875
2011-12-13,2248.590087890625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9190.77734375
2011-12-14,2228.52490234375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9092.927734375
2011-12-15,2180.89501953125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8870.990234375
2011-12-16,2224.840087890625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9081.837890625
2011-12-19,2218.235107421875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9053.9794921875
2011-12-20,2215.929931640625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9031.5693359375
2011-12-21,2191.14794921875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8884.150390625
2011-12-22,2186.2958984375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8909.25
2011-12-23,2204.783935546875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8976.4189453125
2011-12-26,2190.110107421875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8876.0908203125
2011-12-27,2166.205078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8711.4521484375
2011-12-28,2170.012939453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8739.6328125
2011-12-29,2173.56103515625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8781.22265625
2011-12-30,2199.4169921875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8918.720703125
2012-01-04,2169.389892578125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8695.892578125
2012-01-05,2148.451904296875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8600.1630859375
2012-01-06,2163.39501953125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8634.3232421875
2012-01-09,2225.889892578125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8945.9794921875
2012-01-10,2285.743896484375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9281.146484375
2012-01-11,2276.0458984375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9239.1064453125
2012-01-12,2275.010009765625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9200.826171875
2012-01-13,2244.580078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9030.4892578125
2012-01-16,2206.193115234375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8827.3701171875
2012-01-17,2298.375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9263.986328125
2012-01-18,2266.384033203125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9115.1669921875
2012-01-19,2296.074951171875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9300.1162109375
2012-01-20,2319.117919921875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9466.0341796875
2012-01-30,2285.0380859375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9274.74609375
2012-01-31,2292.610107421875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9303.546875
2012-02-01,2268.080078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9193.287109375
2012-02-02,2312.555908203125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9382.0244140625
2012-02-03,2330.405029296875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9436.884765625
2012-02-06,2331.135986328125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9448.5341796875
2012-02-07,2291.902099609375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9266.6064453125
2012-02-08,2347.530029296875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9557.47265625
2012-02-09,2349.589111328125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9560.623046875
2012-02-10,2351.98095703125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9590.8427734375
2012-02-13,2351.85400390625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9584.97265625
2012-02-14,2344.77099609375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9543.673828125
2012-02-15,2366.701904296875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9673.33203125
2012-02-16,2356.860107421875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9622.7216796875
2012-02-17,2357.180908203125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9615.2314453125
2012-02-20,2363.596923828125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9616.5419921875
2012-02-21,2381.429931640625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9695.76171875
2012-02-22,2403.5869140625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9862.4296875
2012-02-23,2409.553955078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9918.8291015625
2012-02-24,2439.626953125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10124.037109375
2012-02-27,2447.056884765625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10177.2158203125
2012-02-28,2451.85693359375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10161.74609375
2012-02-29,2428.487060546875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10054.7265625
2012-03-01,2426.114990234375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10060.8466796875
2012-03-02,2460.693115234375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10299.8251953125
2012-03-05,2445.001953125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10226.326171875
2012-03-06,2410.445068359375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10093.6962890625
2012-03-07,2394.7939453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10054.7568359375
2012-03-08,2420.27587890625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10171.015625
2012-03-09,2439.4619140625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10334.263671875
2012-03-12,2434.85791015625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10300.384765625
2012-03-13,2455.7939453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10427.123046875
2012-03-14,2391.22998046875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10094.7763671875
2012-03-15,2373.77392578125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10086.4462890625
2012-03-16,2404.736083984375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10279.1845703125
2012-03-19,2410.18408203125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10296.0546875
2012-03-20,2376.839111328125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10116.2763671875
2012-03-21,2378.195068359375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10090.3271484375
2012-03-22,2375.77197265625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10038.837890625
2012-03-23,2349.5390625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9885.138671875
2012-03-26,2350.59912109375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9946.0283203125
2012-03-27,2347.178955078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9841.26953125
2012-03-28,2284.881103515625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9531.0439453125
2012-03-29,2252.159912109375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9418.125
2012-03-30,2262.7880859375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9410.154296875
2012-04-05,2302.240966796875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9708.921875
2012-04-06,2306.552001953125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9786.0810546875
2012-04-09,2285.777099609375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9710.8017578125
2012-04-10,2305.863037109375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9795.8603515625
2012-04-11,2308.925048828125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9802.2109375
2012-04-12,2350.864013671875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10007.5380859375
2012-04-13,2359.160888671875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10043.607421875
2012-04-16,2357.02587890625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10000.1982421875
2012-04-17,2334.985107421875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9839.8095703125
2012-04-18,2380.847900390625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10069.4169921875
2012-04-19,2378.634033203125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10015.2978515625
2012-04-20,2406.863037109375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10130.9267578125
2012-04-23,2388.587890625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10075.9365234375
2012-04-24,2388.833984375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10041.77734375
2012-04-25,2406.81298828125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10161.8955078125
2012-04-26,2404.697021484375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10201.5361328125
2012-04-27,2396.31591796875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10180.275390625
2012-05-02,2438.43603515625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10424.8232421875
2012-05-03,2440.080078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10468.2626953125
2012-05-04,2452.013916015625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10573.48046875
2012-05-07,2451.947021484375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10612.7705078125
2012-05-08,2448.884033203125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10524.5625
2012-05-09,2408.5859375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10294.46484375
2012-05-10,2410.22900390625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10277.5048828125
2012-05-11,2394.98193359375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10211.2958984375
2012-05-14,2380.72509765625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10093.2666015625
2012-05-15,2374.843017578125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10131.6962890625
2012-05-16,2346.19189453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9916.3583984375
2012-05-17,2378.885986328125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10079.3671875
2012-05-18,2344.52099609375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9902.978515625
2012-05-21,2348.300048828125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9977.4482421875
2012-05-22,2373.305908203125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10180.1552734375
2012-05-23,2363.43701171875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10143.0859375
2012-05-24,2350.972900390625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9984.46875
2012-05-25,2333.552978515625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9884.8486328125
2012-05-28,2361.366943359375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10103.986328125
2012-05-29,2389.635986328125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10214.6259765625
2012-05-30,2384.66796875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10162.2255859375
2012-05-31,2372.23388671875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10141.2958984375
2012-06-01,2373.43603515625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10145.685546875
2012-06-04,2308.550048828125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9874.408203125
2012-06-05,2311.916015625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9847.009765625
2012-06-06,2309.554931640625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9812.8701171875
2012-06-07,2293.1298828125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9755.5302734375
2012-06-08,2281.447021484375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9707.0712890625
2012-06-11,2305.85595703125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9849.6591796875
2012-06-12,2289.791015625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9790.0908203125
2012-06-13,2318.924072265625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9949.9384765625
2012-06-14,2295.946044921875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9885.1787109375
2012-06-15,2306.85009765625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9885.5390625
2012-06-18,2316.052001953125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9978.9482421875
2012-06-19,2300.794921875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9848.0498046875
2012-06-20,2292.876953125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9821.6796875
2012-06-21,2260.876953125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9682.58203125
2012-06-25,2224.114013671875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9414.1044921875
2012-06-26,2222.06689453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9446.484375
2012-06-27,2216.93408203125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9416.39453125
2012-06-28,2195.843017578125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9383.1640625
2012-06-29,2225.429931640625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9500.2138671875
2012-07-02,2226.110107421875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9566.3427734375
2012-07-03,2229.19189453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9607.2216796875
2012-07-04,2227.31494140625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9569.052734375
2012-07-05,2201.35302734375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9412.5341796875
2012-07-06,2223.5791015625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9690.0517578125
2012-07-09,2170.81396484375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9496.5732421875
2012-07-10,2164.43798828125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9476.61328125
2012-07-11,2175.383056640625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9588.1826171875
2012-07-12,2185.490966796875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9753.380859375
2012-07-13,2185.89501953125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9792.380859375
2012-07-16,2147.955078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9540.783203125
2012-07-17,2161.18603515625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9559.9228515625
2012-07-18,2169.09912109375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9514.0634765625
2012-07-19,2184.841064453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9509.3837890625
2012-07-20,2168.637939453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9333.10546875
2012-07-23,2141.402099609375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9185.9169921875
2012-07-24,2146.587890625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9262.666015625
2012-07-25,2136.15087890625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9155.2373046875
2012-07-26,2126.00390625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9081.7978515625
2012-07-27,2128.764892578125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9087.02734375
2012-07-30,2109.9140625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9070.95703125
2012-07-31,2103.635009765625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9059.119140625
2012-08-01,2123.360107421875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9165.8671875
2012-08-02,2111.181884765625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8995.51953125
2012-08-03,2132.7958984375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9076.517578125
2012-08-06,2154.916015625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9212.1064453125
2012-08-07,2157.6201171875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9229.166015625
2012-08-08,2160.989990234375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9210.56640625
2012-08-09,2174.10205078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9337.4345703125
2012-08-10,2168.81396484375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9238.0966796875
2012-08-13,2136.077880859375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9039.119140625
2012-08-14,2142.52392578125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9089.517578125
2012-08-15,2118.945068359375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,9048.509765625
2012-08-16,2112.197021484375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8973.279296875
2012-08-17,2114.89111328125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8883.5107421875
2012-08-20,2106.95703125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8838.5302734375
2012-08-21,2118.26806640625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8849.390625
2012-08-22,2107.7109375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8725.921875
2012-08-23,2113.072021484375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8730.4521484375
2012-08-24,2092.10400390625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8579.18359375
2012-08-27,2055.7080078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8402.0556640625
2012-08-28,2073.154052734375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8400.265625
2012-08-29,2053.235107421875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8270.8173828125
2012-08-30,2052.5849609375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8219.98828125
2012-08-31,2047.52197265625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8210.8984375
2012-09-03,2059.14697265625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8361.576171875
2012-09-04,2043.6490478515625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8243.73828125
2012-09-05,2037.6810302734375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8242.498046875
2012-09-06,2051.91796875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8288.1767578125
2012-09-07,2127.761962890625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8708.97265625
2012-09-10,2134.89306640625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8769.4423828125
2012-09-11,2120.553955078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8739.3720703125
2012-09-12,2126.553955078125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8786.6328125
2012-09-13,2110.37890625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8690.90234375
2012-09-14,2123.846923828125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8739.9521484375
2012-09-17,2078.5,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8483.595703125
2012-09-18,2059.54296875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8390.056640625
2012-09-19,2067.8310546875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8431.6455078125
2012-09-20,2024.8370361328125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8202.1083984375
2012-09-21,2026.68994140625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8201.4384765625
2012-09-24,2033.1920166015625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8310.84765625
2012-09-25,2029.29296875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8284.1572265625
2012-09-26,2004.1719970703125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8193.2783203125
2012-09-27,2056.322998046875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8486.1748046875
2012-09-28,2086.1689453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8679.1220703125
2012-10-08,2074.4189453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8539.984375
2012-10-09,2115.22900390625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8743.7626953125
2012-10-10,2119.94189453125,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8773.58203125
2012-10-11,2102.867919921875,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8664.9921875
2012-10-12,2104.931884765625,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8650.09375
2012-10-15,2098.702880859375,2967.50341796875,,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,8621.873046875
