date,sp500,nasdaq_composite,dow_jones,russell_2000,vix,sse_index,csi_300,szse_component,usd_cny,us_10y_yield
2014-02-07,0.12589797408388503,0.08923194563094784,0.15079874715783737,0.2402298991745799,0.08361657978376216,0.02937657093023512,0.9021916195504,0.055709501607617326,0.015013790240819402,0.484740473683128
2014-02-10,0.12635640278552637,0.09021065831413971,0.1509891087604916,0.24121787166891226,0.08320869763399438,0.0423011903412759,0.9021916195504,0.0733301012800453,0.016833566906893097,0.48540877866096843
2014-02-11,0.12959310667383464,0.09209174190636892,0.15575383918001046,0.2459449034660474,0.07301155312542144,0.047774496681790006,0.9021916195504,0.07566880166646205,0.013800364750784966,0.4945422446169628
2014-02-12,0.12951345069321094,0.09254096740793158,0.15499265799771902,0.2474767642788802,0.07015635214436744,0.04972832722577848,0.9021916195504,0.0814308948897472,0.014710433868310793,0.5043439624390614
2014-02-13,0.1312317695039301,0.09426851064181627,0.1565641840491685,0.25438825648248375,0.06798096339048623,0.04613598129241412,0.9021916195504,0.07737959630067878,0.016075356760110553,0.4983292707502341
2014-02-14,0.13266236233979542,0.09441547498313906,0.15969491509076836,0.2550317829722404,0.06023112474685979,0.051560479822524784,0.9021916195504,0.07977957402440915,0.01698506430865842,0.5005569363057901
2014-02-17,0.13266236233979542,0.09441547498313906,0.15969491509076836,0.2550317829722404,0.06023112474685979,0.0576441494654558,0.9021916195504,0.085203872076674,0.01948748320512165,0.5005569363057901
2014-02-18,0.13300862970549127,0.09567712776027243,0.1591026120167721,0.2605927104691779,0.06430998514355689,0.05256100198259907,0.9021916195504,0.0751597994625454,0.017364350166538672,0.4927600803054764
2014-02-19,0.13105620486502176,0.09414919984438616,0.15688441108461507,0.2549683265688918,0.08647178076481618,0.05986372828972802,0.9021916195504,0.08610297293622393,0.019866769063001225,0.4978837163944284
2014-02-20,0.13284931774424383,0.09544769545304195,0.15917248762468744,0.26088277317428404,0.07681848344471354,0.05869097452497969,0.9021916195504,0.07602916343765598,0.026766951438393707,0.5023390475055403
2014-02-21,0.13227545335767768,0.09526609456603792,0.15843348917506758,0.262020341235011,0.07532290691800514,0.050890530001963696,0.9021916195504,0.06778060918471185,0.032074784034849466,0.4978837163944284
2014-02-24,0.13412220602654248,0.09656285513437202,0.16099733083857962,0.26651623017844916,0.06920460983978959,0.03938456311430569,0.9021916195504,0.04903924569313357,0.038140826778087764,0.5014479919056651
2014-02-25,0.13371741711454385,0.09632682538986892,0.16031885267048757,0.2662442583572968,0.06159074920120537,0.026181025663875413,0.9021916195504,0.027545724748799207,0.04344865937454352,0.49053241474992065
2014-02-26,0.13372392612342393,0.09652292778672215,0.1607817966566764,0.26976572913841695,0.07083616437154028,0.028368306318121716,0.9021916195504,0.028956511170181155,0.0632394989521731,0.4842949724390586
2014-02-27,0.13520815874893197,0.09770168419293014,0.16261481372532471,0.27258469825456716,0.06662133893614061,0.030264865488938503,0.9021916195504,0.017166540321565695,0.06339099635393843,0.47738917203862
2014-02-28,0.136046987423811,0.09722746125858454,0.16382611148752102,0.27035946420444756,0.0660774917476703,0.03304691068193468,0.9021916195504,0.03312948464439635,0.06612084213753862,0.4809534475498566
2014-03-03,0.1338165802772685,0.09587541502271596,0.16003170684072074,0.2673365162224331,0.0932698771038648,0.038933451423438424,0.9021916195504,0.03546998859924802,0.07878371088366012,0.46959236915004265
2014-03-04,0.13839771201193832,0.09915110688932247,0.16565741662788708,0.2819707688935494,0.06743711620201596,0.03776373391439171,0.9021916195504,0.0314339983471395,0.07969378000118595,0.4883047491943647
2014-03-05,0.13838145933427742,0.09941431893219878,0.16477594234418438,0.28072897078582265,0.06458191522096192,0.0320463885218604,0.9021916195504,0.027021370218448647,0.07764657644797529,0.48986410977208017
2014-03-06,0.1389049185911016,0.0991581113113619,0.1662996067387284,0.2801080717319593,0.06893269272872432,0.03406542265704103,0.9021916195504,0.03187723628739221,0.07339994880183272,0.4985520213722689
2014-03-07,0.1390691123090091,0.09846017527677213,0.16706081203268577,0.27955511030957986,0.06757306827437869,0.03354622293206507,0.9021916195504,0.029755623955277484,0.05868987650249989,0.5103586541278887
2014-03-10,0.13892768027764257,0.09838252686731358,0.16622032758109356,0.2782952213178993,0.0687967276900218,0.01525118829559862,0.9021916195504,0.010833243778095802,0.06437663338785793,0.5090220441722079
2014-03-11,0.13737678984473167,0.0971866556806484,0.16455546527076195,0.2721813877223865,0.07695444848341605,0.015901630173276837,0.9021916195504,0.019313358622295423,0.07385516414508461,0.5050122674169019
2014-03-12,0.13746944399857625,0.09789470207365593,0.16427967603565632,0.2741392418270974,0.07246770593695115,0.014824328697147992,0.9021916195504,0.01971427868853829,0.0750682280661411,0.49610160519467833
2014-03-13,0.13391574343999313,0.09513491694961747,0.15857150435095013,0.26750873922472096,0.09626103015728157,0.021483748327497523,0.9021916195504,0.028927698064696288,0.07878371088366012,0.4798396413279469
2014-03-14,0.13306877850401405,0.0944760086121404,0.1575043943511189,0.26962526199970543,0.11801494362877307,0.01689095614045142,0.9021916195504,0.02169983157750081,0.07203538747901092,0.47805747701646045
2014-03-17,0.13594619700886634,0.09599168414452038,0.16198692183239016,0.27271614761320384,0.08837525240763211,0.022902135178506408,0.9021916195504,0.030849334247903825,0.08272662058831612,0.49008686039411486
2014-03-18,0.13812784612242615,0.09833251058149683,0.1641836392701881,0.28033467803371676,0.07314751816412396,0.023375677208369347,0.9021916195504,0.02484305545431867,0.10388238305774546,0.4860770836388088
2014-03-19,0.13626158627146043,0.09720464869139189,0.16136843348917507,0.27608354159979404,0.08130522599117845,0.02229928660895099,0.9021916195504,0.013687280852688445,0.11442211876528532,0.5063488773725826
2014-03-20,0.13808883175822428,0.09771747091783248,0.16405671546064132,0.2775836465490505,0.07314751816412396,0.013514450034275531,0.9021916195504,0.0,0.12344543417926011,0.507017182350423
2014-03-21,0.1371963434491633,0.0958530522807919,0.16335846572647245,0.2752088169325363,0.07967368442576755,0.030347261878041046,0.9021916195504,0.02192593747397748,0.14134056760544436,0.5014479919056651
2014-03-24,0.13572022724021607,0.09364207540468102,0.16271456368734885,0.268184021578054,0.08089734384141067,0.03614890131948841,0.9021916195504,0.02482589955944982,0.13944486145399904,0.4976609657723938
2014-03-25,0.13705002966113672,0.09398775541346503,0.16496606283017912,0.2681024742907516,0.06634942182507533,0.036469757640756446,0.9021916195504,0.0228971370814506,0.11730382351962813,0.4981064670164632
2014-03-26,0.13492692193841896,0.0913253681702012,0.16252444320135412,0.2578779714000275,0.07872195508752945,0.03533768970240975,0.9021916195504,0.022161984991583273,0.12170158699855806,0.49053241474992065
2014-03-27,0.13435468480407284,0.09034489902643675,0.1624069229415268,0.25604243822627015,0.07450712965212983,0.03002670918234317,0.9021916195504,0.015750299205404935,0.1275402028546594,0.48407216870528763
2014-03-28,0.13574949793563706,0.09054361469389798,0.16385943380986023,0.25621018000042267,0.07165192867107582,0.028510706710527405,0.9021916195504,0.015079107810766608,0.13019411915288728,0.4929828309275112
2014-03-31,0.13814247154786702,0.09244007802626268,0.1671827688390474,0.2658318747212372,0.0644459501822594,0.02589717370897072,0.9021916195504,0.017242202216884734,0.1296633358932417,0.49543330021683796
2014-04-01,0.140285106297225,0.0954692013849306,0.16903329097717348,0.2729291442591429,0.05384092352391871,0.030297808863301013,0.9021916195504,0.02548807311191349,0.13345474819613237,0.5034529068391863
2014-04-02,0.14115971467640506,0.09583857219119356,0.17003054948075527,0.27479189674453713,0.05370495848521618,0.033882032812663554,0.9021916195504,0.03021597380092502,0.12564449670321406,0.5132546246612849
2014-04-03,0.14081344731070922,0.09413998913650556,0.17001945811441949,0.2694938126410688,0.05751188880450827,0.029129419716123754,0.9021916195504,0.02700966901835861,0.1247347891546662,0.5103586541278887
2014-04-04,0.13696386467163296,0.08931398519183784,0.16607295707882344,0.2569216994454674,0.06553364455920001,0.03383322500226011,0.9021916195504,0.03329792034042926,0.1285258398885789,0.49610160519467833
2014-04-07,0.133704418941323,0.0872091670791136,0.16195359951005095,0.24894516868836444,0.08742351010305428,0.03383322500226011,0.9021916195504,0.03329792034042926,0.12973926537861333,0.48919580479423974
2014-04-08,0.13482936618337507,0.08866737207836882,0.16220715778915312,0.2527793296104839,0.07817810789905917,0.0460996221303873,0.9021916195504,0.045987959817023145,0.12973926537861333,0.4860770836388088
2014-04-09,0.13811647520142525,0.09177808517265815,0.16667709898079988,0.2599038184600265,0.0636301729163841,0.048261436189936315,0.9021916195504,0.04622123599776551,0.11806203366641067,0.4867453886166492
2014-04-10,0.13176011051741432,0.08608437899501066,0.16008576519577467,0.24526508456077492,0.09177430057715642,0.057297484970724046,0.9021916195504,0.050901408107462416,0.12086744736640455,0.4742704508831891
2014-04-11,0.1289330772977647,0.08369879494380976,0.1565434480164538,0.2379139340856707,0.10727396489806959,0.05612905787035052,0.9021916195504,0.05303023471331686,0.1299666922657503,0.4722655359496679
2014-04-14,0.1313585761098557,0.08470601798092972,0.16016034257854977,0.23968601085607943,0.09476546659691294,0.05643905957748528,0.9021916195504,0.052710387247697825,0.12905662314822447,0.47672086706077976
